name,rating,price,cores,core_clock,boost_clock,tdp,link
Intel Core i5-13500T 1.6 GHz 14-Core OEM/Tray Processor,,,14,1.6,4.6,35,https://www.amazon.com/s?k=Intel+Core+i5-13500T+1.6+GHz+14-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-9700 3 GHz 8-Core OEM/Tray Processor,,$348.57,8,3.0,4.7,65,https://www.amazon.com/dp/B07T7GHT9Q?tag=bgfg-pc-builder-us-20
Intel Core i7-3930K 3.2 GHz 6-Core Processor,4.9,$250.00,6,3.2,N/A,130,https://www.amazon.com/dp/B00603QXPM?tag=bgfg-pc-builder-us-20
AMD FX-8300 3.3 GHz 8-Core Processor,4.3,,8,3.3,N/A,95,https://www.amazon.com/s?k=AMD+FX-8300+3.3+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G4500 3.5 GHz Dual-Core Processor,4.5,$94.99,2,3.5,N/A,51,https://www.amazon.com/dp/B015VPX190?tag=bgfg-pc-builder-us-20
Intel Core i7-13700T 1.4 GHz 16-Core OEM/Tray Processor,,,16,1.4,4.9,35,https://www.amazon.com/s?k=Intel+Core+i7-13700T+1.4+GHz+16-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD FX-6120 3.5 GHz 6-Core OEM/Tray Processor,,$72.02,6,3.5,4.1,95,https://www.amazon.com/dp/B00NVO5Q38?tag=bgfg-pc-builder-us-20
AMD Ryzen 9 3900 3.1 GHz 12-Core OEM/Tray Processor,,,12,3.1,N/A,65,https://www.amazon.com/s?k=AMD+Ryzen+9+3900+3.1+GHz+12-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD A10-7850K 3.7 GHz Quad-Core Processor,4.6,$134.99,4,3.7,4.0,95,https://www.amazon.com/dp/B00H7Z7YMI?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2695 V4 2.1 GHz 18-Core Processor,,,18,2.1,3.3,120,https://www.amazon.com/s?k=Intel+Xeon+E5-2695+V4+2.1+GHz+18-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Ryzen 9 3950X 3.5 GHz 16-Core OEM/Tray Processor,,,16,3.5,4.7,105,https://www.amazon.com/s?k=AMD+Ryzen+9+3950X+3.5+GHz+16-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-920 2.66 GHz Quad-Core Processor,4.5,$189.88,4,2.66,N/A,130,https://www.amazon.com/dp/B001H5T7LK?tag=bgfg-pc-builder-us-20
AMD FX-6350 3.9 GHz 6-Core Processor,4.8,,6,3.9,N/A,125,https://www.amazon.com/s?k=AMD+FX-6350+3.9+GHz+6-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2680 V3 2.5 GHz 12-Core OEM/Tray Processor,5.0,,12,2.5,3.3,120,https://www.amazon.com/s?k=Intel+Xeon+E5-2680+V3+2.5+GHz+12-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-4670 3.4 GHz Quad-Core Processor,4.8,$144.80,4,3.4,N/A,84,https://www.amazon.com/dp/B00CO8TBR4?tag=bgfg-pc-builder-us-20
Intel Celeron E3400 2.6 GHz Dual-Core Processor,,$29.99,2,2.6,N/A,65,https://www.amazon.com/dp/B00343IO9E?tag=bgfg-pc-builder-us-20
Intel Core i5-8600K 3.6 GHz 6-Core OEM/Tray Processor,,,6,3.6,4.3,95,https://www.amazon.com/s?k=Intel+Core+i5-8600K+3.6+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i9-7980XE 2.6 GHz 18-Core Processor,4.0,$1200.00,18,2.6,4.4,165,https://www.amazon.com/dp/B075XRYMDR?tag=bgfg-pc-builder-us-20
Intel Xeon E5-1630 V4 3.7 GHz Quad-Core OEM/Tray Processor,,$499.95,4,3.7,4.0,140,https://www.amazon.com/dp/B01HK3W99E?tag=bgfg-pc-builder-us-20
AMD 5350 2.05 GHz Quad-Core Processor,4.7,,4,2.05,N/A,25,https://www.amazon.com/s?k=AMD+5350+2.05+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2697 V4 2.3 GHz 18-Core Processor,,,18,2.3,3.6,145,https://www.amazon.com/s?k=Intel+Xeon+E5-2697+V4+2.3+GHz+18-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-5960X 3 GHz 8-Core Processor,4.9,,8,3.0,3.5,140,https://www.amazon.com/s?k=Intel+Core+i7-5960X+3+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Celeron 440 2 GHz Single-Core OEM/Tray Processor,,,1,2.0,N/A,35,https://www.amazon.com/s?k=Intel+Celeron+440+2+GHz+Single-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon II X4 640 3 GHz Quad-Core OEM/Tray Processor,5.0,$64.04,4,3.0,N/A,95,https://www.amazon.com/dp/B006VK73YE?tag=bgfg-pc-builder-us-20
Intel Core i7-4770S 3.1 GHz Quad-Core Processor,4.6,$72.00,4,3.1,N/A,65,https://www.amazon.com/dp/B00CO8T9VM?tag=bgfg-pc-builder-us-20
Intel Core i7-4960X Extreme Edition 3.6 GHz 6-Core Processor,5.0,$1000.00,6,3.6,4.0,130,https://www.amazon.com/dp/B00EMHM6JK?tag=bgfg-pc-builder-us-20
AMD A8-7600 3.1 GHz Quad-Core Processor,4.6,,4,3.1,3.8,65,https://www.amazon.com/s?k=AMD+A8-7600+3.1+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD FX-6350 3.9 GHz 6-Core Processor,4.0,,6,3.9,N/A,125,https://www.amazon.com/s?k=AMD+FX-6350+3.9+GHz+6-Core+Processor&tag=bgfg-pc-builder-us-20
AMD A8-6600K 3.9 GHz Quad-Core Processor,4.6,$78.02,4,3.9,N/A,100,https://www.amazon.com/dp/B00CPLGGWS?tag=bgfg-pc-builder-us-20
Intel Core i9-10940X 3.3 GHz 14-Core Processor,,$914.22,14,3.3,4.8,165,https://www.amazon.com/dp/B07YP67PFV?tag=bgfg-pc-builder-us-20
Intel Core i3-4160 3.6 GHz Dual-Core Processor,4.7,,2,3.6,N/A,54,https://www.amazon.com/s?k=Intel+Core+i3-4160+3.6+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-3820 3.6 GHz Quad-Core Processor,4.8,,4,3.6,N/A,130,https://www.amazon.com/s?k=Intel+Core+i7-3820+3.6+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Ryzen 5 5600T 3.5 GHz 6-Core OEM/Tray Processor,,,6,3.5,N/A,65,https://www.amazon.com/s?k=AMD+Ryzen+5+5600T+3.5+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD A10-9700 3.5 GHz Quad-Core Processor,,$197.99,4,3.5,3.8,65,https://www.amazon.com/dp/B074B856CD?tag=bgfg-pc-builder-us-20
Intel Core i3-8350K 4 GHz Quad-Core Processor,4.7,$248.68,4,4.0,N/A,91,https://www.amazon.com/dp/B0759FWJDK?tag=bgfg-pc-builder-us-20
Intel Core i5-3330 3 GHz Quad-Core Processor,4.7,,4,3.0,N/A,77,https://www.amazon.com/s?k=Intel+Core+i5-3330+3+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD FX-6100 3.3 GHz 6-Core OEM/Tray Processor,4.5,,6,3.3,N/A,95,https://www.amazon.com/s?k=AMD+FX-6100+3.3+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-2300 2.8 GHz Quad-Core Processor,4.5,,4,2.8,N/A,95,https://www.amazon.com/s?k=Intel+Core+i5-2300+2.8+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G4400 3.3 GHz Dual-Core Processor,4.4,$58.08,2,3.3,N/A,54,https://www.amazon.com/dp/B015VPX05A?tag=bgfg-pc-builder-us-20
AMD A6-9500 3.5 GHz Dual-Core Processor,4.0,$67.00,2,3.5,3.8,65,https://www.amazon.com/dp/B074BGXW9T?tag=bgfg-pc-builder-us-20
Intel Core i7-980X Extreme Edition 3.33 GHz 6-Core Processor,5.0,$1099.95,6,3.33,N/A,130,https://www.amazon.com/dp/B003922WES?tag=bgfg-pc-builder-us-20
AMD Ryzen 7 PRO 7745 3.8 GHz 8-Core OEM/Tray Processor,,,8,3.8,5.3,65,https://www.amazon.com/s?k=AMD+Ryzen+7+PRO+7745+3.8+GHz+8-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Quad Q9650 3 GHz Quad-Core Processor,5.0,,4,3.0,N/A,95,https://www.amazon.com/s?k=Intel+Core+2+Quad+Q9650+3+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD FX-4300 3.8 GHz Quad-Core Processor,4.3,,4,3.8,N/A,95,https://www.amazon.com/s?k=AMD+FX-4300+3.8+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G3258 3.2 GHz Dual-Core Processor,4.8,$68.00,2,3.2,N/A,53,https://www.amazon.com/dp/B00KPRWAZQ?tag=bgfg-pc-builder-us-20
Intel Core i7-4770K 3.5 GHz Quad-Core OEM/Tray Processor,,$142.00,4,3.5,3.9,84,https://www.amazon.com/dp/B00E7LPH24?tag=bgfg-pc-builder-us-20
Intel Core i3-3240 3.4 GHz Dual-Core Processor,4.3,$114.90,2,3.4,N/A,55,https://www.amazon.com/dp/B0093H8GQG?tag=bgfg-pc-builder-us-20
Intel Core i7-8700T 2.4 GHz 6-Core OEM/Tray Processor,,$335.00,6,2.4,4.0,35,https://www.amazon.com/dp/B079FZXFXQ?tag=bgfg-pc-builder-us-20
Intel Core i5-2400 3.1 GHz Quad-Core Processor,4.8,$16.99,4,3.1,N/A,95,https://www.amazon.com/dp/B004EBUXIA?tag=bgfg-pc-builder-us-20
Intel Core i7-8700K 3.7 GHz 6-Core OEM/Tray Processor,5.0,$414.95,6,3.7,4.7,95,https://www.amazon.com/dp/B076PMBMFP?tag=bgfg-pc-builder-us-20
AMD Ryzen 3 1200 (14nm) 3.1 GHz Quad-Core Processor,4.9,$130.00,4,3.1,3.4,65,https://www.amazon.com/dp/B0741DN383?tag=bgfg-pc-builder-us-20
Intel Core i5-4570 3.2 GHz Quad-Core Processor,4.8,$75.02,4,3.2,N/A,84,https://www.amazon.com/dp/B00CO8TA4I?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2680 V4 2.4 GHz 14-Core Processor,,$1999.95,14,2.4,3.3,120,https://www.amazon.com/dp/B01CNKF0U4?tag=bgfg-pc-builder-us-20
Intel Core i5-11600KF 3.9 GHz 6-Core Processor,4.5,$195.99,6,3.9,4.9,125,https://www.amazon.com/dp/B08X62BTJD?tag=bgfg-pc-builder-us-20
Intel Core i5-6400 2.7 GHz Quad-Core Processor,4.5,,4,2.7,3.3,65,https://www.amazon.com/s?k=Intel+Core+i5-6400+2.7+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Threadripper 2920X 3.5 GHz 12-Core Processor,5.0,$735.00,12,3.5,4.3,180,https://www.amazon.com/dp/B07JDF4QP2?tag=bgfg-pc-builder-us-20
Intel Core i3-7100 3.9 GHz Dual-Core Processor,4.4,$105.00,2,3.9,N/A,51,https://www.amazon.com/dp/B01NCESRJX?tag=bgfg-pc-builder-us-20
AMD Ryzen 5 3600 3.6 GHz 6-Core OEM/Tray Processor,5.0,,6,3.6,4.2,65,https://www.amazon.com/s?k=AMD+Ryzen+5+3600+3.6+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Ryzen 7 3800XT 3.9 GHz 8-Core Processor,4.8,$216.45,8,3.9,4.7,105,https://www.amazon.com/dp/B089WCXZJC?tag=bgfg-pc-builder-us-20
Intel Celeron G6900 3.4 GHz Dual-Core Processor,,$49.95,2,3.4,N/A,46,https://www.amazon.com/dp/B09Q8L8MDQ?tag=bgfg-pc-builder-us-20
AMD Ryzen 3 3300X 3.8 GHz Quad-Core Processor,4.8,$149.99,4,3.8,4.3,65,https://www.amazon.com/dp/B0876YS2T4?tag=bgfg-pc-builder-us-20
AMD FX-6300 3.5 GHz 6-Core Processor,4.7,,6,3.5,N/A,95,https://www.amazon.com/s?k=AMD+FX-6300+3.5+GHz+6-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-9100 3.6 GHz Quad-Core Processor,4.8,$155.00,4,3.6,4.2,65,https://www.amazon.com/dp/B07RXW4Y2K?tag=bgfg-pc-builder-us-20
Intel Core i3-6100 3.7 GHz Dual-Core Processor,4.8,$115.00,2,3.7,N/A,51,https://www.amazon.com/dp/B015VPX2EO?tag=bgfg-pc-builder-us-20
AMD Ryzen 7 1800X 3.6 GHz 8-Core Processor,4.9,$223.98,8,3.6,4.0,95,https://www.amazon.com/dp/B06W9JXK4G?tag=bgfg-pc-builder-us-20
Intel Core i7-2600 3.4 GHz Quad-Core Processor,4.6,$126.99,4,3.4,N/A,95,https://www.amazon.com/dp/B004EBUXSU?tag=bgfg-pc-builder-us-20
AMD Ryzen 5 1500X 3.5 GHz Quad-Core Processor,4.8,$156.25,4,3.5,3.7,65,https://www.amazon.com/dp/B06XKVNRSM?tag=bgfg-pc-builder-us-20
AMD A6-6400K 3.9 GHz Dual-Core Processor,4.7,,2,3.9,N/A,65,https://www.amazon.com/s?k=AMD+A6-6400K+3.9+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-10105 3.7 GHz Quad-Core Processor,4.7,$99.00,4,3.7,4.4,65,https://www.amazon.com/dp/B092ZGRHB5?tag=bgfg-pc-builder-us-20
Intel Core i5-6600 3.3 GHz Quad-Core Processor,4.7,,4,3.3,3.9,65,https://www.amazon.com/s?k=Intel+Core+i5-6600+3.3+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-3570K 3.4 GHz Quad-Core Processor,4.9,$125.00,4,3.4,N/A,77,https://www.amazon.com/dp/B007SZ0E1K?tag=bgfg-pc-builder-us-20
AMD Ryzen 9 PRO 7945 3.7 GHz 12-Core OEM/Tray Processor,,,12,3.7,5.4,65,https://www.amazon.com/s?k=AMD+Ryzen+9+PRO+7945+3.7+GHz+12-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-6800K 3.4 GHz 6-Core Processor,4.8,$290.00,6,3.4,3.6,140,https://www.amazon.com/dp/B01FJLA8NI?tag=bgfg-pc-builder-us-20
Intel Core i5-7600 3.5 GHz Quad-Core Processor,4.8,$224.00,4,3.5,4.1,65,https://www.amazon.com/dp/B01MYTYSMK?tag=bgfg-pc-builder-us-20
Intel Core i5-10500 3.1 GHz 6-Core Processor,,$266.03,6,3.1,4.5,65,https://www.amazon.com/dp/B0883NPQSZ?tag=bgfg-pc-builder-us-20
Intel Core i9-13900F 2 GHz 24-Core Processor,,$563.82,24,2.0,5.6,65,https://www.amazon.com/dp/B0BQ6BTYF5?tag=bgfg-pc-builder-us-20
Intel Core i7-2600K 3.4 GHz Quad-Core Processor,4.9,,4,3.4,N/A,95,https://www.amazon.com/s?k=Intel+Core+i7-2600K+3.4+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i9-9900K 3.6 GHz 8-Core OEM/Tray Processor,4.5,$909.99,8,3.6,5.0,95,https://www.amazon.com/dp/B07K1FV341?tag=bgfg-pc-builder-us-20
AMD Ryzen 5 5600T 3.5 GHz 6-Core Processor,,$148.08,6,3.5,N/A,65,https://www.amazon.com/dp/B0DJLXJY68?tag=bgfg-pc-builder-us-20
Intel Core i7-8700 3.2 GHz 6-Core OEM/Tray Processor,5.0,$330.00,6,3.2,4.6,65,https://www.amazon.com/dp/B076BMW9L5?tag=bgfg-pc-builder-us-20
Intel Core i9-13900 2 GHz 24-Core Processor,,$577.00,24,2.0,5.6,65,https://www.amazon.com/dp/B0BQ69VJ1S?tag=bgfg-pc-builder-us-20
AMD FX-8320 3.5 GHz 8-Core Processor,4.7,,8,3.5,N/A,125,https://www.amazon.com/s?k=AMD+FX-8320+3.5+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-4670K 3.4 GHz Quad-Core Processor,4.8,$156.10,4,3.4,N/A,84,https://www.amazon.com/dp/B00CO8TBOW?tag=bgfg-pc-builder-us-20
AMD Threadripper 1950X 3.4 GHz 16-Core Processor,4.9,$606.18,16,3.4,4.0,180,https://www.amazon.com/dp/B074CBH3R4?tag=bgfg-pc-builder-us-20
Intel Core i7-5820K 3.3 GHz 6-Core Processor,4.9,,6,3.3,3.6,140,https://www.amazon.com/s?k=Intel+Core+i7-5820K+3.3+GHz+6-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-4790 3.6 GHz Quad-Core Processor,4.7,,4,3.6,4.0,84,https://www.amazon.com/s?k=Intel+Core+i7-4790+3.6+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Celeron 420 1.6 GHz Single-Core OEM/Tray Processor,,$49.95,1,1.6,N/A,35,https://www.amazon.com/dp/B00180IKXU?tag=bgfg-pc-builder-us-20
Intel Core i5-4690 3.5 GHz Quad-Core Processor,4.9,$88.66,4,3.5,3.9,84,https://www.amazon.com/dp/B00JST2QEW?tag=bgfg-pc-builder-us-20
Intel Core i5-8400 2.8 GHz 6-Core OEM/Tray Processor,5.0,$315.59,6,2.8,4.0,65,https://www.amazon.com/dp/B0793BYYFV?tag=bgfg-pc-builder-us-20
Intel Core i9-12900F 2.4 GHz 16-Core Processor,,$552.03,16,2.4,5.1,65,https://www.amazon.com/dp/B09RPNW7CM?tag=bgfg-pc-builder-us-20
Intel Core i9-10900F 2.8 GHz 10-Core Processor,4.5,$432.99,10,2.8,5.2,65,https://www.amazon.com/dp/B086MHTK5C?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2650 V4 2.2 GHz 12-Core Processor,,$169.41,12,2.2,2.9,105,https://www.amazon.com/dp/B01CNKEZ3C?tag=bgfg-pc-builder-us-20
Intel Pentium G640 2.8 GHz Dual-Core Processor,4.0,$30.00,2,2.8,N/A,65,https://www.amazon.com/dp/B008IDLHE4?tag=bgfg-pc-builder-us-20
Intel Core i5-7500T 2.7 GHz Quad-Core Processor,,,4,2.7,3.3,35,https://www.amazon.com/s?k=Intel+Core+i5-7500T+2.7+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Ryzen 9 3900X 3.8 GHz 12-Core OEM/Tray Processor,,,12,3.8,4.6,105,https://www.amazon.com/s?k=AMD+Ryzen+9+3900X+3.8+GHz+12-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Threadripper 2970WX 3 GHz 24-Core Processor,,$719.99,24,3.0,4.2,250,https://www.amazon.com/dp/B07JBQJ1D9?tag=bgfg-pc-builder-us-20
Intel Core i7-9700K 3.6 GHz 8-Core OEM/Tray Processor,,,8,3.6,4.9,95,https://www.amazon.com/s?k=Intel+Core+i7-9700K+3.6+GHz+8-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i9-11900 2.5 GHz 8-Core Processor,5.0,$399.99,8,2.5,5.2,65,https://www.amazon.com/dp/B08X5XVLL9?tag=bgfg-pc-builder-us-20
Intel Core i5-2500K 3.3 GHz Quad-Core Processor,4.8,$234.00,4,3.3,N/A,95,https://www.amazon.com/dp/B004EBUXHQ?tag=bgfg-pc-builder-us-20
Intel Core i9-7900X 3.3 GHz 10-Core Processor,4.9,$425.00,10,3.3,4.5,140,https://www.amazon.com/dp/B072KTSCCS?tag=bgfg-pc-builder-us-20
Intel Core i9-10900X 3.7 GHz 10-Core Processor,5.0,$515.00,10,3.7,4.7,165,https://www.amazon.com/dp/B07YP69HTM?tag=bgfg-pc-builder-us-20
Intel Core i9-12900 2.4 GHz 16-Core Processor,,$565.42,16,2.4,5.1,65,https://www.amazon.com/dp/B09RPF28CG?tag=bgfg-pc-builder-us-20
AMD EPYC 4464P 3.7 GHz 12-Core Processor,,,12,3.7,N/A,65,https://www.amazon.com/s?k=AMD+EPYC+4464P+3.7+GHz+12-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-7350K 4.2 GHz Dual-Core Processor,4.5,$126.99,2,4.2,N/A,60,https://www.amazon.com/dp/B01NCEJN24?tag=bgfg-pc-builder-us-20
Intel Core i5-12600 3.3 GHz 6-Core Processor,4.5,$229.98,6,3.3,4.8,65,https://www.amazon.com/dp/B09MSLG944?tag=bgfg-pc-builder-us-20
Intel Xeon E5-1650 V4 3.6 GHz 6-Core OEM/Tray Processor,,,6,3.6,4.0,140,https://www.amazon.com/s?k=Intel+Xeon+E5-1650+V4+3.6+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon X2 340 3.2 GHz Dual-Core Processor,,,2,3.2,N/A,65,https://www.amazon.com/s?k=AMD+Athlon+X2+340+3.2+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i9-9900 3.1 GHz 8-Core Processor,4.7,$479.00,8,3.1,5.0,65,https://www.amazon.com/dp/B07RXX3Y2T?tag=bgfg-pc-builder-us-20
Intel Core i5-9400F 2.9 GHz 6-Core OEM/Tray Processor,5.0,,6,2.9,4.1,65,https://www.amazon.com/s?k=Intel+Core+i5-9400F+2.9+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-7700 3.6 GHz Quad-Core OEM/Tray Processor,4.0,$340.50,4,3.6,4.2,65,https://www.amazon.com/dp/B06XPBFXLG?tag=bgfg-pc-builder-us-20
AMD Athlon II X2 240 2.8 GHz Dual-Core OEM/Tray Processor,,$29.48,2,2.8,N/A,65,https://www.amazon.com/dp/B002M8LGW4?tag=bgfg-pc-builder-us-20
Intel Core i5-8500T 2.1 GHz 6-Core OEM/Tray Processor,5.0,,6,2.1,3.5,35,https://www.amazon.com/s?k=Intel+Core+i5-8500T+2.1+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-8600 3.1 GHz 6-Core Processor,5.0,$248.88,6,3.1,4.3,65,https://www.amazon.com/dp/B0793CD3V2?tag=bgfg-pc-builder-us-20
Intel Core i5-11500 2.7 GHz 6-Core Processor,4.7,$222.74,6,2.7,4.6,65,https://www.amazon.com/dp/B08X6BCPGD?tag=bgfg-pc-builder-us-20
Intel Core i7-6900K 3.2 GHz 8-Core Processor,4.5,$165.36,8,3.2,3.7,140,https://www.amazon.com/dp/B01FJLAIG0?tag=bgfg-pc-builder-us-20
Intel Core i9-10900 2.8 GHz 10-Core Processor,4.7,$360.00,10,2.8,5.2,65,https://www.amazon.com/dp/B086ML4XSD?tag=bgfg-pc-builder-us-20
AMD Ryzen 5 2600 3.4 GHz 6-Core OEM/Tray Processor,,,6,3.4,3.9,65,https://www.amazon.com/s?k=AMD+Ryzen+5+2600+3.4+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD EPYC 4244P 3.8 GHz 6-Core Processor,,,6,3.8,N/A,65,https://www.amazon.com/s?k=AMD+EPYC+4244P+3.8+GHz+6-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-6500 3.2 GHz Quad-Core OEM/Tray Processor,,,4,3.2,3.6,65,https://www.amazon.com/s?k=Intel+Core+i5-6500+3.2+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Threadripper 1920X 3.5 GHz 12-Core Processor,4.9,$199.99,12,3.5,4.0,180,https://www.amazon.com/dp/B074CBJHCT?tag=bgfg-pc-builder-us-20
Intel 300 3.9 GHz Dual-Core Processor,,$96.99,2,3.9,N/A,46,https://www.amazon.com/dp/B0CQ1X27CW?tag=bgfg-pc-builder-us-20
Intel Core 2 Duo E8400 3 GHz Dual-Core OEM/Tray Processor,4.5,$23.03,2,3.0,N/A,65,https://www.amazon.com/dp/B0019NKGR4?tag=bgfg-pc-builder-us-20
Intel Core i7-8086K 4 GHz 6-Core Processor,4.9,$370.50,6,4.0,5.0,95,https://www.amazon.com/dp/B07DGDWJ3P?tag=bgfg-pc-builder-us-20
Intel Core i5-3570 3.4 GHz Quad-Core Processor,4.9,,4,3.4,N/A,77,https://www.amazon.com/s?k=Intel+Core+i5-3570+3.4+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-7800X 3.5 GHz 6-Core Processor,4.7,$395.86,6,3.5,4.0,140,https://www.amazon.com/dp/B071H1B3Z1?tag=bgfg-pc-builder-us-20
Intel Core i7-7700K 4.2 GHz Quad-Core OEM/Tray Processor,,,4,4.2,4.5,91,https://www.amazon.com/s?k=Intel+Core+i7-7700K+4.2+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium Gold G7400 3.7 GHz Dual-Core Processor,,$85.00,2,3.7,N/A,46,https://www.amazon.com/dp/B09Q87W31F?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2687W V4 3 GHz 12-Core Processor,,$2298.95,12,3.0,3.5,160,https://www.amazon.com/dp/B01CNKF1P8?tag=bgfg-pc-builder-us-20
AMD Ryzen 3 1300X 3.5 GHz Quad-Core Processor,4.8,,4,3.5,3.7,65,https://www.amazon.com/s?k=AMD+Ryzen+3+1300X+3.5+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-12100T 2.2 GHz Quad-Core OEM/Tray Processor,,,4,2.2,4.1,35,https://www.amazon.com/s?k=Intel+Core+i3-12100T+2.2+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i9-9900K (Standard Folding Box) 3.6 GHz 8-Core Processor,4.8,$479.88,8,3.6,5.0,95,https://www.amazon.com/dp/B089J731BX?tag=bgfg-pc-builder-us-20
AMD Ryzen 3 3200G 3.6 GHz Quad-Core OEM/Tray Processor,5.0,,4,3.6,4.0,65,https://www.amazon.com/s?k=AMD+Ryzen+3+3200G+3.6+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Ryzen 5 5600XT 3.7 GHz 6-Core OEM/Tray Processor,,,6,3.7,N/A,65,https://www.amazon.com/s?k=AMD+Ryzen+5+5600XT+3.7+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2620 2 GHz 6-Core OEM/Tray Processor,,$49.28,6,2.0,N/A,95,https://www.amazon.com/dp/B00F3TZJS6?tag=bgfg-pc-builder-us-20
AMD Ryzen 5 3600 3.6 GHz 6-Core OEM/Tray Processor,5.0,$242.99,6,3.6,4.2,65,https://www.amazon.com/dp/B081TL8XTM?tag=bgfg-pc-builder-us-20
Intel Core i3-4170 3.7 GHz Dual-Core Processor,4.7,,2,3.7,N/A,54,https://www.amazon.com/s?k=Intel+Core+i3-4170+3.7+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Ryzen 7 3800X 3.9 GHz 8-Core OEM/Tray Processor,5.0,,8,3.9,4.5,105,https://www.amazon.com/s?k=AMD+Ryzen+7+3800X+3.9+GHz+8-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-4440 3.1 GHz Quad-Core Processor,4.6,$185.00,4,3.1,3.3,84,https://www.amazon.com/dp/B00EUUIWZ6?tag=bgfg-pc-builder-us-20
Intel Celeron G5900 3.4 GHz Dual-Core Processor,5.0,$24.85,2,3.4,N/A,58,https://www.amazon.com/dp/B086MW76F8?tag=bgfg-pc-builder-us-20
Intel Core i9-11900F 2.5 GHz 8-Core Processor,,$449.00,8,2.5,5.2,65,https://www.amazon.com/dp/B08X6KFM3N?tag=bgfg-pc-builder-us-20
