name,rating,price,chipset,memory,core clock,boost clock,color,length,link
GALAX 98NQH6DHXXXX GeForce GTX 980 4 GB Graphics Card,,,GeForce GTX 980,4 GB,1128 MHz,1216 MHz,Black / Silver,281 mm,https://www.amazon.com/s?k=GALAX+98NQH6DHXXXX+GeForce+GTX+980+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 11215-00-20G Radeon R7 250 1 GB Graphics Card,5.0,,Radeon R7 250,1 GB,1000 MHz,N/A,Black,150 mm,https://www.amazon.com/s?k=Sapphire+11215-00-20G+Radeon+R7+250+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX HD-667X-CLF3 Radeon HD 6670 2 GB Graphics Card,,$121.78,Radeon HD 6670,2 GB,800 MHz,N/A,Black / Red,167 mm,https://www.amazon.com/dp/B00AHV7NNE?tag=bgfg-pc-builder-us-20
HP C3G86AT Quadro K4000M 4 GB Graphics Card,,,Quadro K4000M,4 GB,600 MHz,N/A,Black / Silver,N/A,https://www.amazon.com/s?k=HP+C3G86AT+Quadro+K4000M+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus STRIKER-GTX760-P-4GD GeForce GTX 760 4 GB Graphics Card,,,GeForce GTX 760,4 GB,1085 MHz,1150 MHz,Black / Red,287 mm,https://www.amazon.com/s?k=Asus+STRIKER-GTX760-P-4GD+GeForce+GTX+760+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus DirectCU II Radeon R9 280X 3 GB Graphics Card,,,Radeon R9 280X,3 GB,850 MHz,1000 MHz,Black / Red,285 mm,https://www.amazon.com/s?k=Asus+DirectCU+II+Radeon+R9+280X+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus DirectCU II Radeon R9 290 4 GB Graphics Card,,,Radeon R9 290,4 GB,947 MHz,N/A,Black / Red,287 mm,https://www.amazon.com/s?k=Asus+DirectCU+II+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX Core Edition Radeon R9 270 2 GB Graphics Card,,,Radeon R9 270,2 GB,900 MHz,925 MHz,Black,220 mm,https://www.amazon.com/s?k=XFX+Core+Edition+Radeon+R9+270+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AXR7 260X 2GBD5-DHV3 Radeon R7 260X 2 GB Graphics Card,4.0,,Radeon R7 260X,2 GB,1030 MHz,N/A,Black / Red,170 mm,https://www.amazon.com/s?k=PowerColor+AXR7+260X+2GBD5-DHV3+Radeon+R7+260X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zogis Twin Vortex GeForce GTX 960 2 GB Graphics Card,,,GeForce GTX 960,2 GB,1127 MHz,1178 MHz,Black / Green,N/A,https://www.amazon.com/s?k=Zogis+Twin+Vortex+GeForce+GTX+960+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zogis Superclock GeForce GTX 970 4 GB Graphics Card,,,GeForce GTX 970,4 GB,1076 MHz,1216 MHz,Black / Yellow,N/A,https://www.amazon.com/s?k=Zogis+Superclock+GeForce+GTX+970+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Inno3D HerculeZ X4 Air Boss GeForce GTX 970 4 GB Graphics Card,,,GeForce GTX 970,4 GB,1152 MHz,1279 MHz,Black / Red,300 mm,https://www.amazon.com/s?k=Inno3D+HerculeZ+X4+Air+Boss+GeForce+GTX+970+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Inno3D HerculeZ X4 Air Boss GeForce GTX 980 4 GB Graphics Card,,,GeForce GTX 980,4 GB,1266 MHz,1367 MHz,Black / Red,300 mm,https://www.amazon.com/s?k=Inno3D+HerculeZ+X4+Air+Boss+GeForce+GTX+980+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Inno3D HerculeZ X3 Air Boss GeForce GTX 980 4 GB Graphics Card,,,GeForce GTX 980,4 GB,1228 MHz,1329 MHz,Black / Red,300 mm,https://www.amazon.com/s?k=Inno3D+HerculeZ+X3+Air+Boss+GeForce+GTX+980+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-N740D3-2GI GeForce GT 740 2 GB Graphics Card,,,GeForce GT 740,2 GB,993 MHz,N/A,Black / Blue,190 mm,https://www.amazon.com/s?k=Gigabyte+GV-N740D3-2GI+GeForce+GT+740+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte WINDFORCE 3X GeForce GTX 760 2 GB Graphics Card,,,GeForce GTX 760,2 GB,1085 MHz,1150 MHz,Black,292 mm,https://www.amazon.com/s?k=Gigabyte+WINDFORCE+3X+GeForce+GTX+760+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R726XOC-2GD REV3 Radeon R7 260X 2 GB Graphics Card,,,Radeon R7 260X,2 GB,1188 MHz,N/A,Black / Blue,209 mm,https://www.amazon.com/s?k=Gigabyte+GV-R726XOC-2GD+REV3+Radeon+R7+260X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte WINDFORCE Radeon R9 280X 3 GB Graphics Card,,,Radeon R9 280X,3 GB,850 MHz,1000 MHz,Black,296 mm,https://www.amazon.com/s?k=Gigabyte+WINDFORCE+Radeon+R9+280X+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AXR7 260X 2GBD5-DHV4 Radeon R7 260X 2 GB Graphics Card,,,Radeon R7 260X,2 GB,1030 MHz,N/A,Black / Red,171 mm,https://www.amazon.com/s?k=PowerColor+AXR7+260X+2GBD5-DHV4+Radeon+R7+260X+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor TurboDuo Radeon R9 290 4 GB Graphics Card,,,Radeon R9 290,4 GB,975 MHz,N/A,Black / Red,267 mm,https://www.amazon.com/s?k=PowerColor+TurboDuo+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7850 2GBD5-DHE/OC Radeon HD 7850 2 GB Graphics Card,,,Radeon HD 7850,2 GB,910 MHz,N/A,Black / Yellow,203 mm,https://www.amazon.com/s?k=PowerColor+AX7850+2GBD5-DHE%2FOC+Radeon+HD+7850+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7870 2GBD5-2DHE/OC Radeon HD 7870 GHz Edition 2 GB Graphics Card,,,Radeon HD 7870 GHz Edition,2 GB,1030 MHz,N/A,Black / Yellow,225 mm,https://www.amazon.com/s?k=PowerColor+AX7870+2GBD5-2DHE%2FOC+Radeon+HD+7870+GHz+Edition+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7870 2GBD5-2DHV2E/OC Radeon HD 7870 GHz Edition 2 GB Graphics Card,,,Radeon HD 7870 GHz Edition,2 GB,1030 MHz,N/A,Black / Red,225 mm,https://www.amazon.com/s?k=PowerColor+AX7870+2GBD5-2DHV2E%2FOC+Radeon+HD+7870+GHz+Edition+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
OcUK OcUK_TitanX GeForce GTX Titan X 12 GB Graphics Card,,,GeForce GTX Titan X,12 GB,1000 MHz,1075 MHz,Black / Silver,282 mm,https://www.amazon.com/s?k=OcUK+OcUK_TitanX+GeForce+GTX+Titan+X+12+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus 90YV06X3-M0NA00 GeForce GTX 750 2 GB Graphics Card,,,GeForce GTX 750,2 GB,1020 MHz,1085 MHz,Black / Red,200 mm,https://www.amazon.com/s?k=Asus+90YV06X3-M0NA00+GeForce+GTX+750+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Club 3D royalKing Radeon R9 290 4 GB Graphics Card,5.0,,Radeon R9 290,4 GB,975 MHz,N/A,Black,270 mm,https://www.amazon.com/s?k=Club+3D+royalKing+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI GAMING LE Radeon R9 290X 4 GB Graphics Card,5.0,,Radeon R9 290X,4 GB,1000 MHz,1040 MHz,Black / Red,276 mm,https://www.amazon.com/s?k=MSI+GAMING+LE+Radeon+R9+290X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI GAMING LE Radeon R9 290X 8 GB Graphics Card,,,Radeon R9 290X,8 GB,1000 MHz,1040 MHz,Black / Red,276 mm,https://www.amazon.com/s?k=MSI+GAMING+LE+Radeon+R9+290X+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI N740-2GD3V1 GeForce GT 740 2 GB Graphics Card,,,GeForce GT 740,2 GB,900 MHz,N/A,Black / Blue,169 mm,https://www.amazon.com/s?k=MSI+N740-2GD3V1+GeForce+GT+740+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
OcUK OcUK_980Ti GeForce GTX 980 Ti 6 GB Graphics Card,,,GeForce GTX 980 Ti,6 GB,1000 MHz,1075 MHz,Black / Silver,267 mm,https://www.amazon.com/s?k=OcUK+OcUK_980Ti+GeForce+GTX+980+Ti+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
KFA2 98IRH5DH00GA GeForce GTX 980 Ti 6 GB Graphics Card,,,GeForce GTX 980 Ti,6 GB,1000 MHz,1075 MHz,Black / Silver,281 mm,https://www.amazon.com/s?k=KFA2+98IRH5DH00GA+GeForce+GTX+980+Ti+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
KFA2 EX GeForce GTX 960 2 GB Graphics Card,5.0,,GeForce GTX 960,2 GB,1266 MHz,1329 MHz,Black,271 mm,https://www.amazon.com/s?k=KFA2+EX+GeForce+GTX+960+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor PCS+ Radeon R9 290X 4 GB Graphics Card,,,Radeon R9 290X,4 GB,1050 MHz,N/A,Black,N/A,https://www.amazon.com/s?k=PowerColor+PCS%2B+Radeon+R9+290X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R7 370 2 GB Graphics Card,,,Radeon R7 370,2 GB,1040 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R7+370+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R7 370 4 GB Graphics Card,,,Radeon R7 370,4 GB,995 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R7+370+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R9 380 2 GB Graphics Card,4.8,,Radeon R9 380,2 GB,990 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R9+380+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R9 380 2 GB Graphics Card,,,Radeon R9 380,2 GB,990 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R9+380+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R9 390 8 GB Graphics Card,4.0,,Radeon R9 390,8 GB,1050 MHz,N/A,Black / Silver,295 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R9+390+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R9 390X 8 GB Graphics Card,,,Radeon R9 390X,8 GB,1090 MHz,N/A,Black / Silver,295 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R9+390X+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus R9390-DC2-8GD5 Radeon R9 390 8 GB Graphics Card,,,Radeon R9 390,8 GB,1000 MHz,N/A,Black / Red,287 mm,https://www.amazon.com/s?k=Asus+R9390-DC2-8GD5+Radeon+R9+390+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor PCS+ Radeon R7 370 2 GB Graphics Card,4.0,,Radeon R7 370,2 GB,985 MHz,N/A,Black / Red,220 mm,https://www.amazon.com/s?k=PowerColor+PCS%2B+Radeon+R7+370+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Dual-X Radeon R7 370 2 GB Graphics Card,,,Radeon R7 370,2 GB,985 MHz,N/A,Black / Silver,228 mm,https://www.amazon.com/s?k=Sapphire+Dual-X+Radeon+R7+370+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100388OCL Radeon R7 360 2 GB Graphics Card,,,Radeon R7 360,2 GB,1060 MHz,N/A,Black,215 mm,https://www.amazon.com/s?k=Sapphire+100388OCL+Radeon+R7+360+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Club 3D CGAX-R9FX8 Radeon R9 Fury X 4 GB Graphics Card,,,Radeon R9 Fury X,4 GB,1050 MHz,N/A,Black / Red,195 mm,https://www.amazon.com/s?k=Club+3D+CGAX-R9FX8+Radeon+R9+Fury+X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus R9FURYX-4G Radeon R9 Fury X 4 GB Graphics Card,4.5,,Radeon R9 Fury X,4 GB,1050 MHz,N/A,Black / Red,195 mm,https://www.amazon.com/s?k=Asus+R9FURYX-4G+Radeon+R9+Fury+X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus Poseidon Platinum GeForce GTX 980 4 GB Graphics Card,,,GeForce GTX 980,4 GB,1178 MHz,1279 MHz,Black / Red,287 mm,https://www.amazon.com/s?k=Asus+Poseidon+Platinum+GeForce+GTX+980+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900809 Radeon R9 390 8 GB Graphics Card,,,Radeon R9 390,8 GB,1000 MHz,N/A,Black / Red,N/A,https://www.amazon.com/s?k=VisionTek+900809+Radeon+R9+390+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA 01G-P3-2640-KR GeForce GT 640 1 GB Graphics Card,,,GeForce GT 640,1 GB,901 MHz,N/A,Black / Green,171 mm,https://www.amazon.com/s?k=EVGA+01G-P3-2640-KR+GeForce+GT+640+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900806 Radeon R7 360 2 GB Graphics Card,,,Radeon R7 360,2 GB,1050 MHz,N/A,Black / Red,N/A,https://www.amazon.com/s?k=VisionTek+900806+Radeon+R7+360+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900807 Radeon R7 370 2 GB Graphics Card,,,Radeon R7 370,2 GB,975 MHz,N/A,Black / Silver,N/A,https://www.amazon.com/s?k=VisionTek+900807+Radeon+R7+370+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900810 Radeon R9 390X 8 GB Graphics Card,,,Radeon R9 390X,8 GB,1050 MHz,N/A,Black / Silver,N/A,https://www.amazon.com/s?k=VisionTek+900810+Radeon+R9+390X+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-71105-10BB GeForce GT 730 2 GB Graphics Card,,,GeForce GT 730,2 GB,902 MHz,N/A,Black,146 mm,https://www.amazon.com/s?k=Zotac+ZT-71105-10BB+GeForce+GT+730+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Tri-X Radeon R9 Fury 4 GB Graphics Card,4.0,,Radeon R9 Fury,4 GB,1040 MHz,N/A,Black / Orange,305 mm,https://www.amazon.com/s?k=Sapphire+Tri-X+Radeon+R9+Fury+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
KFA2 HOF GeForce GTX 980 4 GB Graphics Card,5.0,,GeForce GTX 980,4 GB,1304 MHz,1418 MHz,Black / Silver,308 mm,https://www.amazon.com/s?k=KFA2+HOF+GeForce+GTX+980+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900808 Radeon R9 380 2 GB Graphics Card,,,Radeon R9 380,2 GB,970 MHz,N/A,Black / Red,N/A,https://www.amazon.com/s?k=VisionTek+900808+Radeon+R9+380+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
KFA2 96NPH8DND8VZ GeForce GTX 960 2 GB Graphics Card,,,GeForce GTX 960,2 GB,1165 MHz,1228 MHz,Black / Silver,193 mm,https://www.amazon.com/s?k=KFA2+96NPH8DND8VZ+GeForce+GTX+960+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor Devil Radeon R9 390X 8 GB Graphics Card,5.0,,Radeon R9 390X,8 GB,1100 MHz,N/A,Black / Silver,285 mm,https://www.amazon.com/s?k=PowerColor+Devil+Radeon+R9+390X+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS IceQ X² OC Radeon R9 380 2 GB Graphics Card,,,Radeon R9 380,2 GB,990 MHz,N/A,Black / Silver,270 mm,https://www.amazon.com/s?k=HIS+IceQ+X%C2%B2+OC+Radeon+R9+380+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS IceQ X² OC Radeon R9 380 4 GB Graphics Card,,,Radeon R9 380,4 GB,990 MHz,N/A,Black / Silver,270 mm,https://www.amazon.com/s?k=HIS+IceQ+X%C2%B2+OC+Radeon+R9+380+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA FTW ACX 2.0 GeForce GTX 980 4 GB Graphics Card,,,GeForce GTX 980,4 GB,1126 MHz,1216 MHz,Black,267 mm,https://www.amazon.com/s?k=EVGA+FTW+ACX+2.0+GeForce+GTX+980+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R7 370 2 GB Graphics Card,,,Radeon R7 370,2 GB,995 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R7+370+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX Core Edition Radeon R7 370 2 GB Graphics Card,,,Radeon R7 370,2 GB,995 MHz,N/A,Black / Silver,220 mm,https://www.amazon.com/s?k=XFX+Core+Edition+Radeon+R7+370+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R7 370 4 GB Graphics Card,3.0,,Radeon R7 370,4 GB,995 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R7+370+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R9 380 2 GB Graphics Card,5.0,,Radeon R9 380,2 GB,990 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R9+380+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus 20th Anniversary Gold Edition GeForce GTX 980 4 GB Graphics Card,,,GeForce GTX 980,4 GB,1317 MHz,1431 MHz,Black / Gold,297 mm,https://www.amazon.com/s?k=Asus+20th+Anniversary+Gold+Edition+GeForce+GTX+980+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX Black Edition Radeon R9 380 4 GB Graphics Card,,,Radeon R9 380,4 GB,1030 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=XFX+Black+Edition+Radeon+R9+380+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX R9-FURY-4WFA Radeon R9 Fury 4 GB Graphics Card,,,Radeon R9 Fury,4 GB,1000 MHz,N/A,Black / Silver,203 mm,https://www.amazon.com/s?k=XFX+R9-FURY-4WFA+Radeon+R9+Fury+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900829 Radeon R9 Nano 4 GB Graphics Card,,,Radeon R9 Nano,4 GB,1000 MHz,N/A,Black / Red,153 mm,https://www.amazon.com/s?k=VisionTek+900829+Radeon+R9+Nano+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Inno3D iChill GF X3 GeForce GTX 980 Ti 6 GB Graphics Card,,,GeForce GTX 980 Ti,6 GB,1152 MHz,1241 MHz,Black / Silver,300 mm,https://www.amazon.com/s?k=Inno3D+iChill+GF+X3+GeForce+GTX+980+Ti+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R725OC-2GI REV4 Radeon R7 250 2 GB Graphics Card,,,Radeon R7 250,2 GB,1100 MHz,N/A,Black / Blue,193 mm,https://www.amazon.com/s?k=Gigabyte+GV-R725OC-2GI+REV4+Radeon+R7+250+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI GAMING LE GeForce GTX 960 2 GB Graphics Card,,,GeForce GTX 960,2 GB,1152 MHz,1216 MHz,Black / Red,267 mm,https://www.amazon.com/s?k=MSI+GAMING+LE+GeForce+GTX+960+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire NITRO Radeon R7 370 2 GB Graphics Card,5.0,,Radeon R7 370,2 GB,985 MHz,N/A,Black / Silver,170 mm,https://www.amazon.com/s?k=Sapphire+NITRO+Radeon+R7+370+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Tri-X Radeon R9 390X 8 GB Graphics Card,5.0,,Radeon R9 390X,8 GB,1080 MHz,N/A,Black / Orange,308 mm,https://www.amazon.com/s?k=Sapphire+Tri-X+Radeon+R9+390X+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AXR9 FURY 4GBHBM-DH Radeon R9 Fury 4 GB Graphics Card,,,Radeon R9 Fury,4 GB,1000 MHz,N/A,Black / Silver,320 mm,https://www.amazon.com/s?k=PowerColor+AXR9+FURY+4GBHBM-DH+Radeon+R9+Fury+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R9FURYWF3OC-4GD Radeon R9 Fury 4 GB Graphics Card,4.0,,Radeon R9 Fury,4 GB,1010 MHz,N/A,Black,278 mm,https://www.amazon.com/s?k=Gigabyte+GV-R9FURYWF3OC-4GD+Radeon+R9+Fury+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek R92904GVTNE Radeon R9 290 4 GB Graphics Card,,,Radeon R9 290,4 GB,947 MHz,N/A,Black / Red,275 mm,https://www.amazon.com/s?k=VisionTek+R92904GVTNE+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor PCS+ Myst Edition Radeon R9 380X 4 GB Graphics Card,5.0,,Radeon R9 380X,4 GB,1020 MHz,N/A,Black / White,267 mm,https://www.amazon.com/s?k=PowerColor+PCS%2B+Myst+Edition+Radeon+R9+380X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD Radeon R9 380X 4 GB Graphics Card,,,Radeon R9 380X,4 GB,1030 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=XFX+DD+Radeon+R9+380X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac VCGGTX9502XPB-OC-BB GeForce GTX 950 2 GB Graphics Card,,,GeForce GTX 950,2 GB,1241 MHz,N/A,Black / Blue,213 mm,https://www.amazon.com/s?k=Zotac+VCGGTX9502XPB-OC-BB+GeForce+GTX+950+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor PCS+ Radeon R9 380 2 GB Graphics Card,4.0,,Radeon R9 380,2 GB,945 MHz,N/A,Black / Red,208 mm,https://www.amazon.com/s?k=PowerColor+PCS%2B+Radeon+R9+380+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Tri-X Radeon R9 390X 8 GB Graphics Card,5.0,,Radeon R9 390X,8 GB,1080 MHz,N/A,Black / Orange,308 mm,https://www.amazon.com/s?k=Sapphire+Tri-X+Radeon+R9+390X+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900845 Radeon R9 380X 4 GB Graphics Card,,,Radeon R9 380X,4 GB,N/A,N/A,Black / Silver,N/A,https://www.amazon.com/s?k=VisionTek+900845+Radeon+R9+380X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor VXR9 390 8GBD5-DHE Radeon R9 390 8 GB Graphics Card,,,Radeon R9 390,8 GB,1000 MHz,N/A,Black,N/A,https://www.amazon.com/s?k=PowerColor+VXR9+390+8GBD5-DHE+Radeon+R9+390+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Inno3D iChill GeForce GTX 770 2 GB Graphics Card,,,GeForce GTX 770,2 GB,1150 MHz,1202 MHz,Black / Silver,300 mm,https://www.amazon.com/s?k=Inno3D+iChill+GeForce+GTX+770+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA VR EDITION ACX 2.0+ GeForce GTX 980 Ti 6 GB Graphics Card,,,GeForce GTX 980 Ti,6 GB,1000 MHz,1076 MHz,Black / Gold,267 mm,https://www.amazon.com/s?k=EVGA+VR+EDITION+ACX+2.0%2B+GeForce+GTX+980+Ti+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX HD-645X-ZQHP Radeon HD 6450 1 GB Graphics Card,,,Radeon HD 6450,1 GB,625 MHz,N/A,Black,181 mm,https://www.amazon.com/s?k=XFX+HD-645X-ZQHP+Radeon+HD+6450+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX R9-390X-8VR6 Radeon R9 390X 8 GB Graphics Card,5.0,,Radeon R9 390X,8 GB,1050 MHz,N/A,Black / Red,294 mm,https://www.amazon.com/s?k=XFX+R9-390X-8VR6+Radeon+R9+390X+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX DD XXX OC Radeon R9 380X 4 GB Graphics Card,,$589.00,Radeon R9 380X,4 GB,990 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/dp/B0187NIO7C?tag=bgfg-pc-builder-us-20
XFX R9-PROD-8VRW Radeon Pro Duo 8 GB Graphics Card,,,Radeon Pro Duo,8 GB,1000 MHz,N/A,Black / Red,281 mm,https://www.amazon.com/s?k=XFX+R9-PROD-8VRW+Radeon+Pro+Duo+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA 02G-P4-0954 GeForce GTX 950 75W 2 GB Graphics Card,,,GeForce GTX 950 75W,2 GB,1025 MHz,1190 MHz,Black / Gold,173 mm,https://www.amazon.com/s?k=EVGA+02G-P4-0954+GeForce+GTX+950+75W+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA 02G-P4-0952 GeForce GTX 950 75W 2 GB Graphics Card,,,GeForce GTX 950 75W,2 GB,1025 MHz,1190 MHz,Black / Gold,173 mm,https://www.amazon.com/s?k=EVGA+02G-P4-0952+GeForce+GTX+950+75W+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 21253-00 Radeon Pro Duo 8 GB Graphics Card,,,Radeon Pro Duo,8 GB,1000 MHz,N/A,Black / Red,267 mm,https://www.amazon.com/s?k=Sapphire+21253-00+Radeon+Pro+Duo+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte XTREME GeForce GTX 960 4 GB Graphics Card,,,GeForce GTX 960,4 GB,1279 MHz,1367 MHz,Black,262 mm,https://www.amazon.com/s?k=Gigabyte+XTREME+GeForce+GTX+960+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX R7-370P-F22M Radeon R7 370 2 GB Graphics Card,,,Radeon R7 370,2 GB,995 MHz,N/A,Black / Silver,234 mm,https://www.amazon.com/s?k=XFX+R7-370P-F22M+Radeon+R7+370+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Inno3D Founders Edition GeForce GTX 1080 8 GB Graphics Card,,,GeForce GTX 1080,8 GB,1607 MHz,1733 MHz,Black / Silver,266 mm,https://www.amazon.com/s?k=Inno3D+Founders+Edition+GeForce+GTX+1080+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PNY Founders Edition GeForce GTX 1070 8 GB Graphics Card,5.0,,GeForce GTX 1070,8 GB,1506 MHz,1683 MHz,Black / Silver,267 mm,https://www.amazon.com/s?k=PNY+Founders+Edition+GeForce+GTX+1070+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
